## Virus	Name	Coverage
422937568	Aeromonas phage phiAS7	3.54322128036038e-09
109392287	Mycobacterium phage Halo	3.19935013406764e-09
109522567	Mycobacterium phage PLot	2.88811575305287e-09
431810540	Helicobacter phage KHP30 DNA	2.60649078212488e-09
530545699	Myobacteriophage Adzzy	2.35172213807164e-09
157325365	Listeria phage P35	2.12130675680016e-09
422937620	Vibrio phage pVp-1	1.91296943214617e-09
29134936	Pseudomonas phage phiKZ	1.72464257054537e-09
62327085	Lactobacillus phage phiJL-1	1.55444770014766e-09
281199644	Escherichia phage D108	1.40067858619944e-09
41179361	Bordetella phage BPP-1	1.26178581670536e-09
570033450	Acinetobacter phage ZZ1	1.13636273359268e-09
712912693	Rhizobium phage vB_RleM_PPF1	1.02313259491303e-09
16798783	Listeria phage A118	9.20936863099378e-10
48696638	Vibrio phage VP2	8.2872452301438e-10
374531244	Pseudomonas phage phi297	7.45542341540443e-10
422934783	Escherichia phage wV7	6.7052598782642e-10
45597386	Lactococcus phage phiLC3	6.02891940072829e-10
563398039	Pseudomonas phage phiIBB-PAA2	5.41930110953403e-10
472341954	Synechococcus phage S-RIM2 R1_1999	4.86997129479524e-10
530787714	Pseudomonas phage PaBG	4.37510222355835e-10
228861315	Enterobacteria phage RB14	3.92941642687204e-10
24371534	Enterobacteria phage ST64T	3.52813598313496e-10
126011062	Streptococcus phage phi3396	3.16693636100922e-10
239590011	Mycobacterium phage Angel	2.84190442236242e-10
557307848	Salmonella phage SETP7	2.54950021979643e-10
66395508	Staphylococcus phage 42e	2.28652225458604e-10
197935853	Ralstonia phage RSB1	2.05007588951211e-10
374671600	Bacteroides phage B124-14	1.83754463734369e-10
22855204	Pseudomonas phage phi13 segment L	1.64656406979534e-10
23505445	Salmonella phage ST64B	1.47499811383852e-10
66396040	Staphylococcus phage 71	1.32091752244378e-10
371496326	Vibrio phage SIO-2	1.18258032532592e-10
29789895	Bacteriophage PSA	1.05841408219577e-10
565323599	Enterobacteria phage SSL2009a	9.46999776519597e-11
526244816	Lactococcus phage BM13	8.47057201967039e-11
134288739	Burkholderia phage phiE202 chromosome	7.57431706701354e-11
19387568	Spiroplasma phage 4	6.77082172530035e-11
157325422	Listeria phage A006	6.05070116782762e-11
563399370	Pseudomonas phage PAK_P4	5.40549814701013e-11
514050763	Synechococcus phage S-CAM8 strain S-CAM8 06008BI06	4.82759349187519e-11
712916126	Shewanella sp. phage 3_49	4.31012503045496e-11
29565743	Staphylococcus phage phiP68	3.84691416402705e-11
472339668	Rhodobacter phage RC1	3.43239938924387e-11
525972166	Salmonella phage Jersey	3.0615761272711e-11
422935057	Clostridium phage phiCP13O	2.72994227663536e-11
109393216	Mycobacterium phage Catera	2.43344895902583e-11
